[0m[ INFO] [1430112326.321654213]: Creating Publisher and Subscriber[0m
-0.148211, -0.143335, 0.605825, -0.178502, 0.885095, -0.164506, 0.397091
-0.148259, -0.143364, 0.606255, -0.175344, 0.885768, -0.164197, 0.397126
-0.148304, -0.143556, 0.606517, -0.175933, 0.886084, -0.164468, 0.396047
-0.148274, -0.143377, 0.606356, -0.175427, 0.886007, -0.164443, 0.396452
-0.148416, -0.143476, 0.606908, -0.174418, 0.886378, -0.164453, 0.396066
-0.148273, -0.143424, 0.606446, -0.173723, 0.88683, -0.164815, 0.395207
-0.148301, -0.143475, 0.606812, -0.175193, 0.886809, -0.165152, 0.394463
-0.148314, -0.143476, 0.606661, -0.17175, 0.887541, -0.164415, 0.39464
-0.148366, -0.143477, 0.606782, -0.172221, 0.887507, -0.164214, 0.394596
-0.148452, -0.143482, 0.6072, -0.172826, 0.887721, -0.163987, 0.393943
-0.148425, -0.143467, 0.606964, -0.173438, 0.887344, -0.164201, 0.394433
-0.148276, -0.143422, 0.606498, -0.172129, 0.887304, -0.164425, 0.395003
-0.148257, -0.143343, 0.606312, -0.173576, 0.887194, -0.16399, 0.394799
-0.14821, -0.14331, 0.606136, -0.174932, 0.886478, -0.164266, 0.395691
-0.148186, -0.143258, 0.605974, -0.175492, 0.885557, -0.164042, 0.397595
-0.148381, -0.14345, 0.606537, -0.173535, 0.886282, -0.16411, 0.39681
-0.148317, -0.143475, 0.606661, -0.173547, 0.886159, -0.164354, 0.396979
-0.148224, -0.143554, 0.60663, -0.175089, 0.886602, -0.164045, 0.395436
-0.148724, -0.143856, 0.607247, -0.174812, 0.88741, -0.164775, 0.393437
-0.148882, -0.143642, 0.606284, -0.175936, 0.886182, -0.166436, 0.395003
-0.150466, -0.14242, 0.604637, -0.183184, 0.87897, -0.180716, 0.401493
-0.151892, -0.141396, 0.603152, -0.187894, 0.874956, -0.194834, 0.401482
-0.154756, -0.137589, 0.598106, -0.205859, 0.860633, -0.231137, 0.404361
-0.156698, -0.135854, 0.597618, -0.212104, 0.856022, -0.248114, 0.400845
-0.159014, -0.132116, 0.593694, -0.225626, 0.845213, -0.277836, 0.396883
-0.160209, -0.130694, 0.593009, -0.227295, 0.841218, -0.289666, 0.395957
-0.161809, -0.127096, 0.589079, -0.239374, 0.828995, -0.315266, 0.395063
-0.163002, -0.125549, 0.588706, -0.244966, 0.823737, -0.327312, 0.39283
-0.165142, -0.122507, 0.587744, -0.252095, 0.814598, -0.3505, 0.387335
-0.165831, -0.120937, 0.586307, -0.256952, 0.809679, -0.361251, 0.384569
-0.16684, -0.117634, 0.583768, -0.268586, 0.798048, -0.380288, 0.382573
-0.167212, -0.11634, 0.582604, -0.271214, 0.793291, -0.388129, 0.382737
-0.168441, -0.115131, 0.583356, -0.276445, 0.790059, -0.398906, 0.37451
-0.168428, -0.11483, 0.583102, -0.279176, 0.787939, -0.401607, 0.374064
-0.167842, -0.117521, 0.588707, -0.269769, 0.791338, -0.398315, 0.377298
-0.166298, -0.118479, 0.588464, -0.267315, 0.795903, -0.389266, 0.378884
-0.166495, -0.12401, 0.595209, -0.25593, 0.812661, -0.359617, 0.380471
-0.166379, -0.127335, 0.596722, -0.243924, 0.8209, -0.339811, 0.388784
-0.162657, -0.134398, 0.601271, -0.218638, 0.839573, -0.294033, 0.401073
-0.159905, -0.137287, 0.602415, -0.206203, 0.849237, -0.266905, 0.40625
-0.154153, -0.142153, 0.606936, -0.18446, 0.868698, -0.211221, 0.408319
-0.151606, -0.144501, 0.61067, -0.170839, 0.878073, -0.183322, 0.40767
-0.145694, -0.147668, 0.614904, -0.150084, 0.89046, -0.130024, 0.409449
-0.142808, -0.148554, 0.616807, -0.141667, 0.895673, -0.104595, 0.408363
-0.138003, -0.151086, 0.623815, -0.124475, 0.902702, -0.0593903, 0.407564
-0.13539, -0.151074, 0.625161, -0.117706, 0.905674, -0.0328792, 0.405978
-0.131049, -0.152212, 0.632784, -0.0951429, 0.912188, 0.00640402, 0.398522
-0.128566, -0.152104, 0.634383, -0.0846701, 0.91312, 0.0281453, 0.397807
-0.124072, -0.15213, 0.639741, -0.0670512, 0.914809, 0.0689335, 0.392272
-0.122146, -0.152012, 0.643253, -0.0576108, 0.9147, 0.0892676, 0.389918
-0.117821, -0.150802, 0.64811, -0.0393881, 0.913629, 0.128135, 0.383812
-0.115551, -0.149853, 0.650282, -0.0282189, 0.911507, 0.148111, 0.38265
-0.110953, -0.147973, 0.656843, -0.00741282, 0.907751, 0.193463, 0.372162
-0.10841, -0.146661, 0.659446, 0.00643166, 0.905564, 0.21749, 0.364156
-0.10359, -0.143505, 0.662463, 0.0287516, 0.896477, 0.260862, 0.357007
-0.101641, -0.142151, 0.664693, 0.0405076, 0.893233, 0.278541, 0.350585
-0.0988648, -0.13959, 0.667855, 0.0520283, 0.887697, 0.309501, 0.336893
-0.0975507, -0.138218, 0.667567, 0.063601, 0.883831, 0.319981, 0.335276
-0.0961505, -0.136136, 0.669092, 0.0732304, 0.879376, 0.335257, 0.330056
-0.0954037, -0.135082, 0.668687, 0.0790254, 0.876213, 0.340675, 0.331581
-0.0940724, -0.133722, 0.671221, 0.0844145, 0.87185, 0.356003, 0.325598
-0.0933046, -0.132742, 0.671088, 0.0895482, 0.868567, 0.363339, 0.324896
-0.0921289, -0.131297, 0.67423, 0.0957053, 0.863669, 0.378601, 0.318712
-0.0913977, -0.130306, 0.675146, 0.10251, 0.861319, 0.387285, 0.31246
-0.0899608, -0.128341, 0.676452, 0.110681, 0.854695, 0.401311, 0.310155
-0.0890793, -0.127236, 0.676703, 0.114349, 0.850409, 0.408457, 0.311273
-0.087832, -0.125184, 0.676965, 0.123517, 0.845286, 0.420723, 0.305333
-0.0874492, -0.124685, 0.67709, 0.124379, 0.843365, 0.424174, 0.305518
-0.0872175, -0.125697, 0.678003, 0.119475, 0.844125, 0.423903, 0.305753
-0.0875217, -0.126569, 0.679036, 0.118502, 0.84669, 0.421154, 0.302824
-0.0884281, -0.129147, 0.680989, 0.108514, 0.852692, 0.412124, 0.302149
-0.0887659, -0.130288, 0.679453, 0.101823, 0.855269, 0.402616, 0.309916
-0.0911136, -0.133741, 0.680416, 0.0821978, 0.865307, 0.381256, 0.314852
-0.0924623, -0.13525, 0.679447, 0.0755065, 0.870526, 0.367392, 0.3186
-0.09519, -0.137978, 0.675521, 0.0591612, 0.878859, 0.338958, 0.330477
-0.0964485, -0.139345, 0.673729, 0.0542418, 0.882772, 0.326691, 0.333233
-0.0992542, -0.142182, 0.671727, 0.0390704, 0.891862, 0.298555, 0.337522
-0.10034, -0.142999, 0.668352, 0.0332232, 0.893498, 0.286106, 0.34453
-0.103502, -0.145687, 0.666666, 0.01514, 0.900016, 0.259174, 0.350103
-0.104786, -0.146432, 0.663605, 0.00819188, 0.902999, 0.243535, 0.353858
-0.108124, -0.148763, 0.661132, -0.00718568, 0.907493, 0.215117, 0.360735
-0.109989, -0.149723, 0.659968, -0.0183445, 0.909631, 0.200423, 0.363407
-0.113866, -0.151177, 0.655279, -0.0348319, 0.911935, 0.168187, 0.372658
-0.115579, -0.151741, 0.651877, -0.0443958, 0.912825, 0.151181, 0.376727
-0.119376, -0.152413, 0.64611, -0.0575444, 0.913867, 0.114262, 0.385331
-0.121447, -0.152728, 0.643499, -0.0688156, 0.914054, 0.0946321, 0.388349
-0.125535, -0.153102, 0.638063, -0.0881788, 0.913101, 0.0576081, 0.393893
-0.127637, -0.153001, 0.635631, -0.0931287, 0.913148, 0.0382297, 0.395002
-0.131542, -0.15259, 0.63197, -0.109816, 0.912308, 0.00510009, 0.394473
-0.132568, -0.151584, 0.627169, -0.105791, 0.909791, -0.0136811, 0.401126
-0.135189, -0.150769, 0.622471, -0.120117, 0.907634, -0.0376639, 0.400442
-0.137008, -0.150765, 0.622687, -0.129781, 0.905836, -0.0506923, 0.400061
-0.139694, -0.149192, 0.618346, -0.142438, 0.901811, -0.0776419, 0.400524
-0.140951, -0.148226, 0.615582, -0.150927, 0.898012, -0.0916757, 0.402978
-0.144104, -0.146708, 0.612661, -0.160906, 0.892796, -0.119996, 0.403268
-0.145653, -0.145599, 0.610797, -0.164334, 0.890133, -0.134629, 0.403152
-0.14884, -0.143393, 0.607258, -0.177461, 0.881847, -0.166245, 0.404
-0.150283, -0.141966, 0.605102, -0.183605, 0.877637, -0.182475, 0.403418
-0.153126, -0.138778, 0.600821, -0.195922, 0.8677, -0.212841, 0.40424
-0.154828, -0.137473, 0.599996, -0.201777, 0.864179, -0.228771, 0.400181
-0.157345, -0.134155, 0.596256, -0.215815, 0.852357, -0.25909, 0.399729
-0.158512, -0.132412, 0.594365, -0.221798, 0.847302, -0.273027, 0.397922
-0.161063, -0.129763, 0.593356, -0.229192, 0.839828, -0.297041, 0.392334
-0.161191, -0.12791, 0.589792, -0.238218, 0.832884, -0.308259, 0.393106
-0.162607, -0.125159, 0.587254, -0.248926, 0.822766, -0.327356, 0.392339
-0.163315, -0.123825, 0.586722, -0.252853, 0.818652, -0.336345, 0.390829
-0.16511, -0.12204, 0.587052, -0.253143, 0.815516, -0.350986, 0.384268
-0.165096, -0.120471, 0.584833, -0.262457, 0.808295, -0.359945, 0.384987
-0.165949, -0.118356, 0.58329, -0.269269, 0.800734, -0.372429, 0.384208
-0.166584, -0.117378, 0.583152, -0.27312, 0.796878, -0.380656, 0.381433
-0.16726, -0.115152, 0.581631, -0.278857, 0.788284, -0.393449, 0.382159
-0.167814, -0.11416, 0.581467, -0.282631, 0.784211, -0.400619, 0.380313
-0.167685, -0.11559, 0.584854, -0.278854, 0.785885, -0.40223, 0.377938
-0.166958, -0.119215, 0.589226, -0.265576, 0.79715, -0.383698, 0.383142
-0.166621, -0.121951, 0.592506, -0.256473, 0.805745, -0.369159, 0.385641
-0.164268, -0.128009, 0.597911, -0.233616, 0.824043, -0.331358, 0.395701
-0.162561, -0.131534, 0.600915, -0.222533, 0.834393, -0.307313, 0.399782
-0.157839, -0.138747, 0.606972, -0.19333, 0.858589, -0.247555, 0.405173
-0.154886, -0.141899, 0.608906, -0.183805, 0.867644, -0.216198, 0.408249
-0.148398, -0.147376, 0.613868, -0.163313, 0.883164, -0.156255, 0.411017
-0.145125, -0.149167, 0.615836, -0.151776, 0.889682, -0.126919, 0.411486
-0.13939, -0.15178, 0.619851, -0.136691, 0.899913, -0.0784224, 0.406597
-0.137551, -0.153162, 0.624117, -0.127876, 0.904754, -0.0576369, 0.402177
-0.132912, -0.152855, 0.62439, -0.106423, 0.910528, -0.0256964, 0.39869
-0.13213, -0.152844, 0.627433, -0.103052, 0.913087, -0.0117896, 0.394351
-0.129736, -0.152077, 0.629895, -0.0973483, 0.914816, 0.00854738, 0.39187
-0.128913, -0.152289, 0.632313, -0.0942273, 0.916155, 0.0203775, 0.389059
-0.127097, -0.15233, 0.63563, -0.0787795, 0.918001, 0.0368597, 0.386923
-0.12555, -0.152108, 0.636169, -0.0755163, 0.916726, 0.0471012, 0.389477
-0.122632, -0.15194, 0.640175, -0.0657797, 0.916807, 0.0711275, 0.3874
-0.121224, -0.151977, 0.643238, -0.0584162, 0.916977, 0.0865232, 0.385039
-0.117434, -0.151435, 0.64737, -0.0444162, 0.914964, 0.119352, 0.382913
-0.115447, -0.1511, 0.64991, -0.0351446, 0.914735, 0.138032, 0.378116
-0.111245, -0.149273, 0.652698, -0.017675, 0.91036, 0.172646, 0.375667
-0.109542, -0.148292, 0.655278, -0.00788832, 0.909685, 0.19025, 0.369076
-0.105732, -0.146479, 0.659218, 0.00682193, 0.904183, 0.225235, 0.362872
-0.104172, -0.145489, 0.662586, 0.015735, 0.901832, 0.242383, 0.357354
-0.100735, -0.142561, 0.664698, 0.0346149, 0.895286, 0.273816, 0.3497
-0.0993114, -0.141469, 0.666926, 0.0416989, 0.892, 0.288645, 0.34537
-0.0965854, -0.138916, 0.669826, 0.0579369, 0.885583, 0.315667, 0.335767
-0.0951719, -0.137406, 0.669069, 0.0643075, 0.88119, 0.327454, 0.334877
-0.0931251, -0.134972, 0.670937, 0.075516, 0.875188, 0.347024, 0.328508
-0.0924828, -0.134014, 0.672374, 0.0819525, 0.872274, 0.357112, 0.323872
-0.0906986, -0.131613, 0.673051, 0.09254, 0.864939, 0.374264, 0.321314
-0.0899636, -0.130833, 0.67514, 0.096042, 0.862607, 0.381821, 0.317644
-0.0882934, -0.128927, 0.678067, 0.105115, 0.856129, 0.400877, 0.308693
-0.0873097, -0.127573, 0.676906, 0.110793, 0.851267, 0.407782, 0.3111
-0.0864296, -0.127144, 0.677126, 0.113201, 0.849115, 0.415391, 0.306004
-0.0867699, -0.127824, 0.678709, 0.109231, 0.850205, 0.414707, 0.305348
-0.0879465, -0.129988, 0.679675, 0.100913, 0.854239, 0.405133, 0.309772
-0.0891293, -0.131725, 0.681023, 0.0928538, 0.858675, 0.395977, 0.311861
-0.0922747, -0.135628, 0.682197, 0.0713842, 0.869908, 0.367814, 0.320744
-0.0939644, -0.13763, 0.680745, 0.0583466, 0.875444, 0.351351, 0.326719
-0.0978472, -0.141733, 0.67723, 0.035493, 0.887036, 0.312388, 0.338115
-0.0997042, -0.143631, 0.673986, 0.0259491, 0.891034, 0.291601, 0.346921
-0.104115, -0.147128, 0.668227, 0.00159523, 0.900035, 0.247796, 0.358513
-0.106436, -0.148606, 0.664131, -0.0107106, 0.903372, 0.22435, 0.365337
