-0.130852, -0.134688, 0.653556, -0.219043, 0.898728, 0.0638678, 0.374472
-0.130782, -0.134648, 0.653228, -0.219834, 0.898306, 0.0647342, 0.374872
-0.130728, -0.134646, 0.652704, -0.219356, 0.898544, 0.0638875, 0.374727
-0.131116, -0.135173, 0.653226, -0.220241, 0.898345, 0.0638887, 0.374684
-0.131462, -0.135622, 0.65349, -0.223758, 0.897851, 0.0643946, 0.373698
-0.13152, -0.135658, 0.652553, -0.224785, 0.896943, 0.0646183, 0.375219
-0.130532, -0.134838, 0.651818, -0.219308, 0.897532, 0.064189, 0.37712
-0.130634, -0.135085, 0.652732, -0.218482, 0.898021, 0.0647969, 0.376332
-0.130678, -0.135268, 0.653705, -0.219958, 0.898023, 0.0659216, 0.375269
-0.130605, -0.135325, 0.653918, -0.220441, 0.898268, 0.0664072, 0.374314
-0.130209, -0.135124, 0.653109, -0.224798, 0.897036, 0.0670916, 0.374555
-0.129592, -0.134799, 0.652089, -0.228265, 0.895665, 0.0696018, 0.37528
-0.12864, -0.134014, 0.64991, -0.240152, 0.892983, 0.0712336, 0.373944
-0.128017, -0.133628, 0.649686, -0.245418, 0.891706, 0.0742983, 0.372975
-0.127342, -0.133349, 0.649528, -0.249784, 0.890023, 0.0775323, 0.373438
-0.126706, -0.132932, 0.649427, -0.257785, 0.888395, 0.0810281, 0.371128
-0.125932, -0.132515, 0.648392, -0.263206, 0.886289, 0.0837825, 0.371746
-0.125423, -0.132244, 0.648363, -0.268777, 0.884931, 0.0870463, 0.370243
-0.124801, -0.131889, 0.647901, -0.275427, 0.883212, 0.0892009, 0.368945
-0.124279, -0.131542, 0.647967, -0.284912, 0.880683, 0.0918112, 0.367142
-0.123531, -0.131013, 0.647134, -0.292544, 0.878153, 0.0947081, 0.366464
-0.123363, -0.130963, 0.648982, -0.293808, 0.878157, 0.0990065, 0.3643
-0.122445, -0.130075, 0.646533, -0.299902, 0.875192, 0.102148, 0.3656
-0.121722, -0.129428, 0.645266, -0.306709, 0.872821, 0.104133, 0.365059
-0.121281, -0.128979, 0.645012, -0.310992, 0.871406, 0.105697, 0.364368
-0.120942, -0.128711, 0.645291, -0.314837, 0.87007, 0.108227, 0.363516
-0.120154, -0.127842, 0.642772, -0.319459, 0.868064, 0.109882, 0.363782
-0.11976, -0.127372, 0.642243, -0.323059, 0.866234, 0.1121, 0.364286
-0.119512, -0.127124, 0.64201, -0.325483, 0.865082, 0.112201, 0.364836
